交易日期,產品名稱,加權平均價(元/公斤),總交易量(公斤)
2025/05/17,薯蕷,49.44971962616823,428.0
2025/05/17,蘆筍,146.56,196.0
2025/05/17,蘿蔔,6.158140747176369,4604.0
2025/05/17,虎豆,71.44,25.0
2025/05/17,豌豆,79.21428571428571,112.0
2025/05/17,辣椒,28.73770053475936,1683.0
2025/05/17,隼人瓜,6.75,160.0
2025/05/17,青江白菜,8.08,950.0
2025/05/17,青花苔,33.22,900.0
2025/05/17,青蔥,16.426206896551726,1305.0
2025/05/17,韭菜,62.46140845070423,142.0
2025/05/17,香茅,30.0,13.0
2025/05/17,馬鈴薯,15.475195530726255,2864.0
2025/05/17,黃秋葵,52.3,398.0
2025/05/18,九層塔,13.2,232.0
2025/05/18,其他,48.74,584.0
2025/05/18,冬瓜,9.48,704.0
2025/05/18,包心白菜,4.563352054389595,3383.0
2025/05/18,南瓜,14.82364721485411,6032.0
2025/05/18,大蒜,48.46563025210085,595.0
2025/05/18,小白菜,12.428797595190382,1996.0
2025/05/18,巴西利,80.0,10.0
2025/05/18,扁蒲,3.694361054766734,986.0
2025/05/18,敏豆,53.45034975017845,1401.0
2025/05/18,杏鮑菇,36.39,730.0
2025/05/18,油菜,21.47,380.0
2025/05/18,洋蔥,19.67,2166.0
2025/05/18,濕木耳,41.29,102.0
2025/05/18,濕香菇,98.0,90.0
2025/05/18,玉米,9.46594962309248,5439.0
2025/05/18,球莖甘藍,5.0,100.0
2025/05/18,甘藍,5.0471502323180175,9685.0
2025/05/18,甘藷,22.713929046563194,2255.0
2025/05/18,甘藷葉,11.83,700.0
2025/05/18,甜椒,20.116571002609017,2683.0
2025/05/18,番茄,24.28094175669328,4258.0
2025/05/18,皇宮菜,19.34,59.0
2025/05/18,竹筍,43.01,1360.0
2025/05/18,紅鳳菜,8.0,16.0
2025/05/18,絲瓜,14.510440700808626,7420.0
2025/05/18,胡瓜,7.68,4914.0
2025/05/18,胡蘿蔔,10.47,7300.0
2025/05/18,芥菜,5.25,160.0
2025/05/18,芥藍菜,18.95271523178808,1963.0
2025/05/18,芫荽,59.96,222.0
2025/05/18,花椰菜,41.03,433.0
2025/05/18,花胡瓜,27.94986646884273,4044.0
2025/05/18,芹菜,24.292011834319528,1690.0
2025/05/18,苦瓜,28.72289429055964,1769.0
2025/05/18,茄子,19.84246835443038,632.0
2025/05/18,茭白筍,67.9303825136612,549.0
2025/05/18,莧菜,34.0,40.0
2025/05/18,菜豆,18.16,76.0
2025/05/18,菠菜,36.07517766497462,985.0
2025/05/18,萊豆,82.2,125.0
2025/05/18,萵苣菜,11.770936381162215,3631.0
2025/05/18,蕨菜,60.0,5.0
